student_id,exam_score,dropout_risk
149585,71,No
149586,100,No
149587,100,No
149588,66,No
149589,87,No
149590,79,No
149591,100,No
149592,79,No
149593,83,No
149594,72,No
149595,91,No
149596,100,No
149597,68,No
149598,96,No
149599,100,No
149600,85,No
149601,70,No
149602,81,No
149603,100,No
149604,99,No
149605,98,No
149606,68,No
149607,100,No
149608,78,No
149609,85,No
149610,99,No
149611,99,No
149612,78,No
149613,100,No
149614,84,No
149615,95,No
149616,90,No
149617,95,No
149618,100,No
149619,75,No
149620,81,No
149621,63,No
149622,86,No
149623,100,No
149624,92,No
149625,99,No
149626,98,No
149627,61,No
149628,100,No
149629,86,No
149630,100,No
149631,84,No
149632,100,No
149633,96,No
149634,96,No
149635,99,No
149636,100,No
149637,89,No
149638,80,No
149639,71,No
149640,97,No
149641,100,No
149642,85,No
149643,82,No
149644,99,No
149645,100,No
149646,100,No
149647,100,No
149648,79,No
149649,74,Yes
149650,81,No
149651,80,No
149652,91,No
149653,100,No
149654,85,No
149655,99,No
149656,89,No
149657,100,No
149658,90,No
149659,96,No
149660,95,No
149661,64,No
149662,100,No
149663,69,No
149664,100,No
149665,100,No
149666,100,No
149667,85,No
149668,60,No
149669,75,No
149670,68,No
149671,100,No
149672,70,No
149673,96,No
149674,59,No
149675,94,No
149676,86,No
149677,96,No
149678,76,No
149679,100,No
149680,73,No
149681,71,No
149682,83,No
149683,100,No
149684,100,No
149685,100,No
149686,68,No
149687,98,No
149688,100,No
149689,93,No
149690,66,No
149691,85,No
149692,100,No
149693,95,No
149694,100,No
149695,51,No
149696,97,No
149697,89,No
149698,80,No
149699,75,No
149700,87,No
149701,100,No
149702,98,No
149703,81,No
149704,100,No
149705,95,No
149706,87,No
149707,96,No
149708,100,No
149709,75,No
149710,92,No
149711,68,No
149712,98,No
149713,98,No
149714,87,No
149715,93,No
149716,96,No
149717,100,No
149718,93,No
149719,94,No
149720,73,Yes
149721,67,No
149722,99,No
149723,87,No
149724,91,No
149725,77,No
149726,100,No
149727,100,No
149728,76,No
149729,71,No
149730,100,No
149731,99,No
149732,77,No
149733,61,No
149734,63,No
149735,100,No
149736,70,No
149737,97,No
149738,96,No
149739,73,No
149740,99,No
149741,64,No
149742,73,Yes
149743,88,No
149744,86,No
149745,97,No
149746,100,No
149747,96,No
149748,99,No
149749,100,No
149750,96,No
149751,87,No
149752,98,No
149753,80,No
149754,100,No
149755,97,No
149756,73,No
149757,55,No
149758,100,No
149759,86,No
149760,98,No
149761,96,No
149762,100,No
149763,98,No
149764,96,No
149765,88,No
149766,93,No
149767,97,No
149768,100,No
149769,97,No
149770,88,No
149771,72,No
149772,95,No
149773,100,No
149774,93,No
149775,100,No
149776,96,No
149777,83,No
149778,91,No
149779,99,No
149780,99,No
149781,84,No
149782,86,No
149783,89,No
149784,84,No
149785,93,No
149786,79,No
149787,96,No
149788,90,No
149789,90,No
149790,60,No
149791,99,No
149792,79,No
149793,87,No
149794,69,No
149795,95,No
149796,100,No
149797,100,No
149798,100,No
149799,100,No
149800,99,No
149801,100,No
149802,99,No
149803,56,No
149804,82,No
149805,66,No
149806,81,No
149807,72,No
149808,99,No
149809,74,No
149810,86,No
149811,82,No
149812,73,No
149813,96,No
149814,100,No
149815,100,No
149816,97,No
149817,100,No
149818,99,No
149819,62,No
149820,97,No
149821,100,No
149822,76,No
149823,95,No
149824,87,No
149825,78,No
149826,72,No
149827,100,No
149828,100,Yes
149829,91,No
149830,100,No
149831,88,No
149832,97,No
149833,88,No
149834,72,No
149835,84,No
149836,73,No
149837,48,Yes
149838,94,No
149839,99,No
149840,97,No
149841,96,No
149842,100,No
149843,83,No
149844,89,No
149845,91,No
149846,84,No
149847,100,No
149848,97,No
149849,96,No
149850,71,No
149851,72,No
149852,84,No
149853,88,No
149854,76,No
149855,99,No
149856,98,No
149857,79,No
149858,100,No
149859,80,No
149860,89,No
149861,90,No
149862,75,No
149863,100,No
149864,92,No
149865,100,No
149866,90,No
149867,77,No
149868,75,No
149869,97,No
149870,100,No
149871,100,No
149872,96,No
149873,78,No
149874,85,No
149875,71,Yes
149876,81,No
149877,55,No
149878,97,No
149879,100,No
149880,93,No
149881,92,No
149882,94,No
149883,73,No
149884,99,No
149885,99,No
149886,71,No
149887,93,No
149888,100,No
149889,92,No
149890,91,No
149891,100,No
149892,97,No
149893,94,No
149894,75,No
149895,99,No
149896,95,No
149897,100,No
149898,69,No
149899,61,No
149900,94,No
149901,99,No
149902,100,No
149903,81,No
149904,100,No
149905,85,No
149906,99,No
149907,100,No
149908,99,No
149909,100,No
149910,96,No
149911,73,No
149912,87,No
149913,96,No
149914,97,No
149915,88,No
149916,100,No
149917,100,No
149918,80,No
149919,72,No
149920,85,No
149921,100,No
149922,70,No
149923,100,No
149924,86,No
149925,65,No
149926,60,No
149927,100,No
149928,78,No
149929,65,No
149930,78,No
149931,100,No
149932,82,No
149933,93,No
149934,68,No
149935,78,No
149936,89,No
149937,100,No
149938,82,No
149939,95,No
149940,100,No
149941,100,No
149942,89,No
149943,96,No
149944,98,No
149945,100,No
149946,95,No
149947,97,No
149948,100,No
149949,79,No
149950,100,No
149951,94,No
149952,51,No
149953,91,Yes
149954,90,No
149955,90,No
149956,100,No
149957,82,No
149958,77,No
149959,94,No
149960,100,No
149961,68,No
149962,81,No
149963,90,No
149964,100,No
149965,100,No
149966,98,No
149967,64,No
149968,74,No
149969,82,No
149970,100,No
149971,100,No
149972,100,No
149973,63,No
149974,69,No
149975,100,No
149976,100,No
149977,85,No
149978,97,No
149979,96,Yes
149980,79,No
149981,100,No
149982,100,No
149983,98,No
149984,100,No
149985,68,No
149986,97,No
149987,100,No
149988,96,No
149989,73,No
149990,100,No
149991,90,No
149992,88,No
149993,75,No
149994,81,No
149995,71,No
149996,96,No
149997,97,No
149998,85,No
149999,100,No
150000,92,Yes
150001,90,No
150002,79,No
150003,100,No
150004,100,No
150005,78,No
150006,89,No
150007,100,No
150008,71,No
150009,98,No
150010,100,No
150011,64,No
150012,58,No
150013,72,No
150014,92,No
150015,82,No
150016,90,No
150017,95,No
150018,100,No
150019,74,No
150020,100,No
150021,91,No
150022,100,No
150023,81,No
150024,100,No
150025,75,No
150026,97,No
150027,86,No
150028,80,No
150029,91,No
150030,67,No
150031,100,No
150032,94,No
150033,98,No
150034,89,No
150035,92,No
150036,95,No
150037,98,No
150038,92,No
150039,73,No
150040,90,No
150041,100,No
150042,63,No
150043,100,No
150044,95,No
150045,96,No
150046,78,No
150047,91,No
150048,95,No
150049,91,No
150050,90,No
150051,81,No
150052,100,No
150053,100,No
150054,65,No
150055,100,No
150056,83,No
150057,100,No
150058,100,No
150059,69,No
150060,65,No
150061,85,No
150062,99,No
150063,84,No
150064,100,No
150065,100,No
150066,91,No
150067,57,No
150068,58,No
150069,96,No
150070,95,No
150071,100,No
150072,100,No
150073,76,No
150074,93,No
150075,100,No
150076,93,No
150077,100,No
150078,100,No
150079,99,No
150080,100,No
150081,81,No
150082,100,No
150083,99,No
150084,96,No
150085,100,No
150086,76,No
150087,89,No
150088,100,No
150089,100,No
150090,99,No
150091,79,No
150092,92,No
150093,92,No
150094,97,No
150095,97,No
150096,94,Yes
150097,91,No
150098,95,No
150099,75,No
150100,99,No
150101,68,No
150102,100,No
150103,88,No
150104,95,No
150105,97,No
150106,100,No
150107,87,No
150108,96,No
150109,87,No
150110,100,No
150111,99,No
150112,96,No
150113,100,No
150114,78,No
150115,97,No
150116,95,No
150117,87,No
150118,100,No
150119,100,No
150120,100,No
150121,84,No
150122,100,No
150123,100,No
150124,89,No
150125,81,No
150126,79,No
150127,87,No
150128,100,No
150129,100,No
150130,83,No
150131,98,No
150132,82,No
150133,94,No
150134,97,No
150135,84,No
150136,100,No
150137,95,No
150138,96,No
150139,73,No
150140,76,No
150141,91,No
150142,84,No
150143,94,No
150144,82,No
150145,94,No
150146,83,No
150147,98,No
150148,79,No
150149,100,No
150150,75,No
150151,100,No
150152,100,No
150153,67,No
150154,98,No
150155,100,No
150156,99,No
150157,90,No
150158,72,No
150159,96,No
150160,94,No
150161,98,No
150162,73,No
150163,96,No
150164,100,No
150165,100,No
150166,100,No
150167,70,No
150168,84,Yes
150169,100,No
150170,91,No
150171,95,No
150172,92,No
150173,78,No
150174,85,No
150175,49,Yes
150176,93,No
150177,100,No
150178,100,No
150179,89,No
150180,93,No
150181,95,No
150182,100,No
150183,100,No
150184,96,No
150185,82,No
150186,100,No
150187,70,No
150188,85,No
150189,96,Yes
150190,68,Yes
150191,95,No
150192,73,No
150193,95,No
150194,100,No
150195,86,No
150196,75,No
150197,87,No
150198,77,No
150199,96,No
150200,77,No
150201,100,No
150202,94,No
150203,100,No
150204,95,No
150205,89,No
150206,82,No
150207,95,No
150208,96,No
150209,100,No
150210,100,No
150211,79,No
150212,96,No
150213,100,No
150214,96,No
150215,99,No
150216,97,No
150217,100,No
150218,95,No
150219,100,No
150220,98,No
150221,92,No
150222,81,No
150223,80,No
150224,100,No
150225,88,No
150226,93,No
150227,78,No
150228,96,No
150229,89,No
150230,70,No
150231,100,No
150232,94,No
150233,67,No
150234,64,No
150235,67,No
150236,100,No
150237,79,No
150238,98,No
150239,89,No
150240,100,No
150241,100,No
150242,100,No
150243,100,No
150244,63,No
150245,82,No
150246,80,No
150247,100,No
150248,72,No
150249,100,No
150250,61,No
150251,65,No
150252,88,No
150253,63,No
150254,86,No
150255,100,No
150256,76,No
150257,97,No
150258,100,No
150259,81,No
150260,73,No
150261,100,No
150262,100,No
150263,69,No
150264,76,No
150265,100,No
150266,99,No
150267,95,No
150268,100,No
150269,55,No
150270,100,No
150271,100,No
150272,72,No
150273,71,No
150274,100,No
150275,81,No
150276,81,No
150277,99,No
150278,98,No
150279,100,No
150280,100,No
150281,62,No
150282,79,No
150283,76,No
150284,97,No
150285,90,No
150286,100,No
150287,100,No
150288,83,No
150289,99,No
150290,91,No
150291,100,No
150292,74,No
150293,74,Yes
150294,99,No
150295,69,No
150296,89,No
150297,98,No
150298,92,No
150299,92,No
150300,94,No
150301,100,No
150302,100,No
150303,90,No
150304,68,No
150305,98,No
150306,68,No
150307,75,No
150308,69,No
150309,91,No
150310,67,No
150311,100,No
150312,85,No
150313,100,No
150314,93,No
150315,88,No
150316,100,No
150317,83,No
150318,79,No
150319,62,No
150320,100,No
150321,86,No
150322,100,No
150323,99,No
150324,100,No
150325,66,No
150326,94,No
150327,100,No
150328,100,No
150329,75,No
150330,100,No
150331,96,No
150332,97,No
150333,76,No
150334,79,No
150335,91,No
150336,84,No
150337,73,No
150338,73,No
150339,93,No
150340,100,No
150341,97,No
150342,100,No
150343,100,No
150344,66,Yes
150345,61,No
150346,72,No
150347,66,No
150348,77,No
150349,100,No
150350,79,No
150351,97,No
150352,67,No
150353,100,No
150354,100,No
150355,100,No
150356,100,No
150357,93,No
150358,71,Yes
150359,69,No
150360,100,Yes
150361,97,No
150362,83,No
150363,84,No
150364,95,No
150365,96,No
150366,95,No
150367,67,No
150368,91,No
150369,78,No
150370,100,No
150371,77,No
150372,98,No
150373,77,No
150374,92,No
150375,93,No
150376,86,No
150377,92,No
150378,93,No
150379,100,No
150380,88,No
150381,75,No
150382,100,No
150383,100,No
150384,89,Yes
150385,100,No
150386,89,No
150387,84,No
150388,57,No
150389,66,No
150390,57,No
150391,96,No
150392,83,No
150393,79,No
150394,56,No
150395,100,No
150396,98,No
150397,85,No
150398,77,No
150399,93,No
150400,82,No
150401,77,No
150402,87,No
150403,89,No
150404,81,No
150405,96,No
150406,91,No
150407,100,No
150408,65,No
150409,100,No
150410,94,No
150411,93,No
150412,100,No
150413,73,No
150414,100,No
150415,84,No
150416,100,No
150417,96,No
150418,63,No
150419,100,No
150420,73,No
150421,100,No
150422,74,No
150423,89,No
150424,99,No
150425,99,No
150426,95,No
150427,79,No
150428,94,No
150429,80,No
150430,88,No
150431,100,No
150432,76,No
150433,89,No
150434,77,No
150435,100,No
150436,98,No
150437,67,No
150438,93,No
150439,83,No
150440,100,No
150441,100,No
150442,80,No
150443,80,No
150444,82,No
150445,100,No
150446,99,No
150447,100,No
150448,99,No
150449,100,No
150450,75,No
150451,74,No
150452,100,No
150453,100,No
150454,100,No
150455,79,No
150456,94,No
150457,99,No
150458,69,No
150459,84,No
150460,95,No
150461,95,No
150462,92,No
150463,99,No
150464,98,No
150465,90,No
150466,100,No
150467,86,No
150468,81,No
150469,100,No
150470,99,No
150471,68,No
150472,100,No
150473,96,No
150474,100,No
150475,86,No
150476,87,No
150477,97,No
150478,67,No
150479,77,Yes
150480,98,No
150481,90,No
150482,90,No
150483,99,No
150484,100,No
150485,89,No
150486,97,No
150487,99,No
150488,100,No
150489,97,No
150490,72,No
150491,69,Yes
150492,85,No
150493,79,No
150494,98,No
150495,99,No
150496,79,No
150497,100,No
150498,100,No
150499,75,No
150500,100,No
150501,100,No
150502,100,No
150503,81,No
150504,99,No
150505,85,No
150506,100,No
150507,80,No
150508,100,No
150509,100,No
150510,84,No
150511,100,No
150512,100,No
150513,97,No
150514,92,No
150515,69,No
150516,100,No
150517,100,No
150518,84,No
150519,87,No
150520,75,No
150521,92,No
150522,97,No
150523,65,No
150524,90,No
150525,100,No
150526,80,No
150527,79,No
150528,98,No
150529,99,No
150530,100,No
150531,77,No
150532,96,No
150533,93,No
150534,89,No
150535,82,No
150536,100,No
150537,69,No
150538,71,No
150539,86,No
150540,93,No
150541,84,No
150542,85,No
150543,95,No
150544,95,No
150545,83,No
150546,98,No
150547,100,No
150548,94,No
150549,96,No
150550,82,No
150551,100,No
150552,95,No
150553,86,No
150554,93,No
150555,100,No
150556,94,No
150557,100,No
150558,85,No
150559,83,No
150560,100,No
150561,94,No
150562,95,No
150563,100,No
150564,81,No
150565,94,No
150566,100,No
150567,98,No
150568,97,No
150569,98,No
150570,88,No
150571,88,No
150572,100,No
150573,79,No
150574,71,No
150575,100,No
150576,99,No
150577,91,No
150578,100,No
150579,92,No
150580,96,No
150581,76,No
150582,96,No
150583,100,No
150584,82,No
150585,51,No
150586,100,No
150587,86,No
150588,71,No
150589,92,No
150590,95,No
150591,57,No
150592,100,No
150593,85,No
150594,94,No
150595,100,No
150596,65,No
150597,96,Yes
150598,66,No
150599,84,No
150600,90,No
150601,97,No
150602,99,No
150603,95,Yes
150604,64,No
150605,100,No
150606,99,No
150607,100,No
150608,64,No
150609,77,No
150610,91,No
150611,74,No
150612,98,No
150613,96,No
150614,88,No
150615,87,No
150616,100,No
150617,96,No
150618,80,No
150619,79,No
150620,100,No
150621,76,No
150622,94,No
150623,89,No
150624,70,No
150625,100,No
150626,100,No
150627,76,No
150628,99,No
150629,100,No
150630,97,No
150631,89,No
150632,97,No
150633,100,No
150634,89,No
150635,96,No
150636,86,No
150637,100,No
150638,75,No
150639,99,No
150640,70,Yes
150641,82,No
150642,74,No
150643,87,No
150644,100,No
150645,62,No
150646,98,No
150647,89,No
150648,88,No
150649,88,No
150650,79,No
150651,100,No
150652,71,No
150653,100,No
150654,93,No
150655,65,No
150656,92,No
150657,68,No
150658,100,No
150659,93,No
150660,98,No
150661,100,No
150662,68,No
150663,88,No
150664,62,No
150665,100,No
150666,100,No
150667,93,No
150668,90,No
150669,82,No
150670,91,No
150671,99,No
150672,79,No
150673,100,No
150674,72,No
150675,98,No
150676,100,No
150677,100,No
150678,100,No
150679,100,No
150680,99,No
150681,80,No
150682,79,No
150683,76,No
150684,78,No
150685,95,No
150686,99,No
150687,95,No
150688,97,No
150689,61,No
150690,100,No
150691,95,No
150692,94,No
150693,95,No
150694,76,No
150695,90,No
150696,74,No
150697,96,No
150698,92,No
150699,100,No
150700,87,No
150701,100,No
150702,98,No
150703,100,No
150704,99,No
150705,99,No
150706,100,No
150707,100,No
150708,67,No
150709,90,No
150710,100,No
150711,100,No
150712,86,No
150713,66,No
150714,100,No
150715,99,No
150716,79,No
150717,78,No
150718,100,No
150719,78,Yes
150720,80,No
150721,81,No
150722,97,No
150723,93,No
150724,99,No
150725,100,No
150726,100,No
150727,100,Yes
150728,100,No
150729,92,No
150730,74,Yes
150731,81,No
150732,80,No
150733,100,No
150734,100,No
150735,98,No
150736,96,No
150737,100,No
150738,75,No
150739,80,No
150740,81,Yes
150741,67,No
150742,89,No
150743,60,No
150744,95,No
150745,96,No
150746,100,No
150747,87,No
150748,74,No
150749,94,No
150750,100,No
150751,92,No
150752,98,No
150753,76,No
150754,75,No
150755,93,No
150756,100,No
150757,91,No
150758,95,No
150759,95,No
150760,100,No
150761,84,No
150762,97,No
150763,72,No
150764,74,Yes
150765,94,No
150766,92,No
150767,98,No
150768,95,No
150769,74,No
150770,66,No
150771,97,No
150772,100,No
150773,76,No
150774,91,No
150775,92,No
150776,100,No
150777,100,No
150778,100,No
150779,75,No
150780,76,No
150781,100,No
150782,100,No
150783,72,No
150784,94,No
150785,74,No
150786,98,No
150787,76,No
150788,100,No
150789,96,No
150790,85,No
150791,100,No
150792,69,Yes
150793,93,No
150794,100,No
150795,70,No
150796,51,Yes
150797,77,No
150798,89,No
150799,76,No
150800,100,No
150801,89,No
150802,81,No
150803,77,No
150804,99,No
150805,100,No
150806,100,No
150807,96,No
150808,100,No
150809,62,No
150810,98,No
150811,95,No
150812,99,No
150813,100,No
150814,84,No
150815,100,No
150816,81,No
150817,100,No
150818,73,No
150819,65,No
150820,66,No
150821,77,No
150822,100,No
150823,93,No
150824,78,No
150825,99,No
150826,89,No
150827,100,No
150828,90,No
150829,60,No
150830,96,No
150831,99,No
150832,100,No
150833,100,No
150834,98,No
150835,100,No
150836,100,No
150837,100,No
150838,68,No
150839,98,No
150840,100,No
150841,97,No
150842,86,No
150843,73,No
150844,100,No
150845,80,No
150846,80,No
150847,98,No
150848,64,No
150849,100,No
150850,99,No
150851,100,No
150852,99,No
150853,100,No
150854,100,No
150855,97,No
150856,72,No
150857,84,No
150858,57,No
150859,95,No
150860,100,No
150861,95,No
150862,96,No
150863,75,No
150864,79,No
150865,98,No
150866,78,No
150867,97,No
150868,100,No
150869,100,No
150870,100,No
150871,100,No
150872,88,No
150873,90,No
150874,85,No
150875,92,No
150876,76,No
150877,100,No
150878,78,No
150879,76,No
150880,100,No
150881,82,No
150882,86,No
150883,100,No
150884,95,No
150885,100,No
150886,75,No
150887,100,No
150888,65,No
150889,80,No
150890,81,No
150891,98,No
150892,61,No
150893,99,No
150894,100,No
150895,72,No
150896,100,No
150897,75,No
150898,74,No
150899,85,No
150900,93,No
150901,97,No
150902,90,No
150903,77,No
150904,65,No
150905,71,No
150906,100,No
150907,93,No
150908,100,No
150909,100,No
150910,93,No
150911,89,No
150912,95,No
150913,76,No
150914,100,No
150915,100,No
150916,93,No
150917,98,No
150918,95,No
150919,71,No
150920,61,No
150921,82,No
150922,69,No
150923,74,No
150924,100,No
150925,72,No
150926,90,No
150927,97,No
150928,98,No
150929,92,No
150930,95,No
150931,84,No
150932,63,No
150933,100,No
150934,100,No
150935,99,No
150936,81,No
150937,92,No
150938,73,No
150939,97,No
150940,94,No
150941,87,No
150942,94,No
150943,92,No
150944,100,No
150945,81,No
150946,100,No
150947,100,No
150948,95,No
150949,81,No
150950,100,No
150951,81,No
150952,70,No
150953,65,No
150954,100,No
150955,100,No
150956,93,No
150957,77,No
150958,96,No
150959,94,No
150960,100,No
150961,99,No
150962,99,No
150963,100,No
150964,88,No
150965,100,No
150966,100,No
150967,98,No
150968,100,No
150969,55,Yes
150970,100,No
150971,79,No
150972,89,No
150973,94,No
150974,71,No
150975,72,No
150976,99,No
150977,61,No
150978,100,No
150979,100,No
150980,88,No
150981,100,No
150982,93,No
150983,87,No
150984,97,No
150985,100,No
150986,80,No
